Tumorname	Name	MBIIscore
GBM	GBM-0786-01B	0.081253324
GBM	GBM-0787-01A	0.088095004
GBM	GBM-0789-01A	0.364892272
GBM	GBM-0790-01B	0.053982383
GBM	GBM-0812-01B	0.211325459
GBM	GBM-0813-01A	0.178433491
GBM	GBM-0817-01A	0.092101225
GBM	GBM-0862-01B	0.355639692
GBM	GBM-0865-01B	0.044291745
GBM	GBM-0866-01B	0.077711751
GBM	GBM-0867-01A	0.099279845
GBM	GBM-0871-01A	0.083590912
GBM	GBM-1034-01A	0.233387753
GBM	GBM-1034-02B	0.010361871
GBM	GBM-1037-01A	0.463846502
GBM	GBM-1043-01B	0.276546496
GBM	GBM-1395-01B	0.040020857
GBM	GBM-1396-01A	0.168814029
GBM	GBM-1401-01A	0.283661544
GBM	GBM-1402-01A	0.177070684
GBM	GBM-1402-01A	0.238465642
GBM	GBM-1402-02A	0.10061257
GBM	GBM-1450-01B	0.241178481
GBM	GBM-1451-01A	0.243755127
GBM	GBM-1452-01A	0.169550518
GBM	GBM-1453-01A	0.045503257
GBM	GBM-1454-01A	0.034733717
GBM	GBM-1455-01A	0.077951845
GBM	GBM-1456-01B	0.147042967
GBM	GBM-1458-01A	0.088594236
GBM	GBM-1459-01A	0.120791783
GBM	GBM-1794-01A	0.236121258
GBM	GBM-1795-01A	0.250060061
GBM	GBM-1821-01A	0.008518406
GBM	GBM-1823-01A	0.245366271
GBM	GBM-1825-01A	0.044828662
GBM	GBM-1827-01A	0.138710372
GBM	GBM-1829-01A	0.202917742
GBM	GBM-2554-01A	0.169755266
GBM	GBM-2555-01B	0.035834138
GBM	GBM-3476-01B	0.215921497
GBM	GBM-3477-01A	0.038028535
GBM	GBM-4157-01A	0.01848601
GBM	GBM-1444-01A	0.191544248
GBM	GBM-1446-01A	0.265863665
GBM	GBM-1447-01A	0.093129392
GBM	GBM-1449-01A	0.10434828
GBM	GBM-0846-01A	0.159117306
GBM	GBM-0848-01A	0.126462349
GBM	GBM-0849-01A	0.082767538
GBM	GBM-0850-01A	0.008271969
GBM	GBM-0861-01A	0.066949241
GBM	GBM-1045-01B	0.305695456
GBM	GBM-1047-01B	0.047212913
GBM	GBM-1048-01B	0.27900431
GBM	GBM-1055-01B	0.167911006
GBM	GBM-1056-01B	0.161382277
GBM	GBM-1060-01A	0.229522631
GBM	GBM-1062-01A	0.065724336
GBM	GBM-1063-01B	0.100628933
GBM	GBM-1460-01A	0.109304206
GBM	GBM-0955-01A	0.353380322
GBM	GBM-0957-01C	0.177642269
GBM	GBM-0957-01C	0.20561399
GBM	GBM-0957-02A	0.169959158
GBM	GBM-0960-01A	0.034891099
GBM	GBM-0962-01B	0.135058262
GBM	GBM-0963-01B	0.089631426
GBM	GBM-0964-01A	0.027938101
GBM	GBM-1385-01A	0.387639646
GBM	GBM-1386-01A	0.037872004
GBM	GBM-1387-01A	0.087086248
GBM	GBM-1388-01A	0.1331957
GBM	GBM-1389-01A	0.431935624
GBM	GBM-1389-01A	0.438414374
GBM	GBM-1389-02A	0.334001232
GBM	GBM-1390-01A	0.040462307
GBM	GBM-1392-01A	0.013332828
GBM	GBM-1786-01A	0.060012174
GBM	GBM-1787-01B	0.165577039
GBM	GBM-1788-01A	0.07940901
GBM	GBM-1789-01A	0.048316694
GBM	GBM-1790-01B	0.348887092
GBM	GBM-1791-01A	0.03128301
GBM	GBM-2619-01A	0.098938469
GBM	GBM-2620-01A	0.160676253
GBM	GBM-2621-01B	0.105621647
GBM	GBM-2623-01A	0.238441625
GBM	GBM-2624-01A	0.047846774
GBM	GBM-2625-01A	0.316982453
GBM	GBM-2629-01A	0.220570073
GBM	GBM-2631-01A	0.110658758
GBM	GBM-4065-01A	0.35044669
GBM	GBM-4065-02A	0.398367734
GBM	GBM-4068-01A	0.134710333
GBM	GBM-5947-01A	0.448316302
GBM	GBM-5950-01A	0.098393865
GBM	GBM-5951-01A	0.052425164
GBM	GBM-5952-01A	0.214688571
GBM	GBM-5953-01B	0.292328852
GBM	GBM-5954-01A	0.161591897
GBM	GBM-5955-01A	0.505757021
GBM	GBM-5956-01A	0.01162967
GBM	GBM-5958-01A	0.156978073
GBM	GBM-5959-01A	0.059126847
GBM	GBM-5960-01A	0.013335298
GBM	GBM-A60I-01A	0.073520012
GBM	GBM-A6J4-01A	0.448180956
GBM	GBM-A6J5-01A	0.036981499
GBM	GBM-1438-01A	0.469833706
GBM	GBM-1439-01A	0.216402341
GBM	GBM-1440-01A	0.141457209
GBM	GBM-1442-01A	0.114526483
GBM	GBM-1443-01A	0.07342001
GBM	GBM-1799-01A	0.053596924
GBM	GBM-5132-01A	0.075114532
GBM	GBM-5133-01A	0.055434805
GBM	GBM-5134-01A	0.058933529
GBM	GBM-5135-01A	0.104920546
GBM	GBM-5136-01B	0.140971667
GBM	GBM-5139-01A	0.121182941
GBM	GBM-6173-01A	0.325090111
GBM	GBM-6174-01A	0.235462107
GBM	GBM-A7UX-01B	0.026023356
GBM	GBM-1830-01A	0.248398715
GBM	GBM-1831-01A	0.261811848
GBM	GBM-1832-01A	0.346746026
GBM	GBM-1833-01A	0.034654757
GBM	GBM-1834-01A	0.190236424
GBM	GBM-1835-01A	0.050456749
GBM	GBM-1836-01A	0.190176203
GBM	GBM-1837-01A	0.146174318
GBM	GBM-1838-01A	0.133276251
GBM	GBM-2518-01A	0.171733842
GBM	GBM-2519-01A	0.357465153
GBM	GBM-2521-01A	0.033337863
GBM	GBM-2523-01A	0.042979232
GBM	GBM-2524-01A	0.138883608
GBM	GBM-2526-01A	0.136701486
GBM	GBM-2527-01A	0.421259741
GBM	GBM-2528-01A	0.127751016
GBM	GBM-1745-01B	0.438428105
GBM	GBM-1746-01A	0.067205876
GBM	GBM-1747-01C	0.167260433
GBM	GBM-1749-01A	0.057577582
GBM	GBM-1750-01A	0.271301402
GBM	GBM-1751-01A	0.530684323
GBM	GBM-1752-01A	0.247655325
GBM	GBM-1753-01A	0.295568701
GBM	GBM-1755-01A	0.06152983
GBM	GBM-1756-01C	0.079742856
GBM	GBM-1757-01A	0.179875113
GBM	GBM-1760-01A	0.272634498
GBM	GBM-2499-01A	0.060798779
GBM	GBM-2501-01A	0.214177524
GBM	GBM-2502-01B	0.335275804
GBM	GBM-2506-01A	0.206022979
GBM	GBM-2509-01A	0.131253337
GBM	GBM-2510-01A	0.252496698
GBM	GBM-2512-01A	0.304067327
GBM	GBM-2513-01A	0.629046225
GBM	GBM-2514-01A	0.103211909
GBM	GBM-5204-01A	0.067870595
GBM	GBM-5207-01A	0.117639729
GBM	GBM-5208-01A	0.088817502
GBM	GBM-5209-01A	0.029358787
GBM	GBM-5211-01C	0.527648373
GBM	GBM-5213-01A	0.450129266
GBM	GBM-5214-01A	0.120910683
GBM	GBM-5215-01A	0.216262777
GBM	GBM-5216-01A	0.106327608
GBM	GBM-5218-01A	0.348728429
GBM	GBM-5219-01A	0.076594764
GBM	GBM-5220-01A	0.108589614
GBM	GBM-6450-01A	0.065355777
GBM	GBM-1970-01A	0.085837715
GBM	GBM-1973-01A	0.139816247
GBM	GBM-1976-01A	0.043379643
GBM	GBM-1977-01A	0.455038754
GBM	GBM-1978-01A	0.043441158
GBM	GBM-1979-01A	0.226891305
GBM	GBM-1980-01A	0.311591797
GBM	GBM-1982-01A	0.255434271
GBM	GBM-1986-01A	0.301657071
GBM	GBM-1987-01A	0.440153205
GBM	GBM-1991-01A	0.131872631
GBM	GBM-2491-01A	0.331576683
GBM	GBM-2494-01A	0.317222474
GBM	GBM-2495-01A	0.092789545
GBM	GBM-2498-01A	0.344982223
GBM	GBM-2615-01A	0.12122927
GBM	GBM-2616-01A	0.176996636
GBM	GBM-2632-01A	0.24215805
GBM	GBM-2634-01A	0.05079875
GBM	GBM-2638-01A	0.131068658
GBM	GBM-4208-01A	0.095303111
GBM	GBM-4209-01A	0.356612747
GBM	GBM-4210-01A	0.078460382
GBM	GBM-4211-01A	0.230705035
GBM	GBM-4213-01A	0.315034075
GBM	GBM-4719-01A	0.168725317
GBM	GBM-5222-01A	0.133911173
GBM	GBM-2571-01A	0.068304675
GBM	GBM-2572-01A	0.178707686
GBM	GBM-2573-01A	0.175560529
GBM	GBM-2575-01A	0.054774305
GBM	GBM-3392-01A	0.095621599
GBM	GBM-3393-01A	0.281207824
GBM	GBM-3915-01A	0.249277958
GBM	GBM-4097-01A	0.385072133
GBM	GBM-5651-01A	0.02199663
GBM	GBM-6646-01A	0.217032286
GBM	GBM-AA9R-01A	0.081701907
GBM	GBM-AA9S-01A	0.183593888
GBM	GBM-AA9T-01A	0.396579218
GBM	GBM-6573-01A	0.144374595
GBM	GBM-6575-01A	0.250310292
GBM	GBM-6577-01A	0.313224356
GBM	GBM-6578-01A	0.236202506
GBM	GBM-6581-01A	0.07898036
GBM	GBM-6584-01A	0.153820006
GBM	GBM-4925-01A	0.030290425
GBM	GBM-4926-01B	0.09989093
GBM	GBM-4927-01A	0.16835444
GBM	GBM-4928-01B	0.466690686
GBM	GBM-4929-01A	0.087992817
GBM	GBM-4931-01A	0.037897884
GBM	GBM-4932-01A	0.095314591
GBM	GBM-4934-01A	0.088796621
GBM	GBM-4935-01A	0.040409529
GBM	GBM-6191-01A	0.051121824
GBM	GBM-6192-01A	0.343209599
GBM	GBM-6193-01A	0.316344546
GBM	GBM-6280-01A	0.178645405
GBM	GBM-6282-01A	0.400110541
GBM	GBM-6283-01A	0.069885406
GBM	GBM-6285-01A	0.086241967
GBM	GBM-6286-01A	0.062391015
GBM	GBM-6656-01A	0.113282636
GBM	GBM-6657-01A	0.177034369
GBM	GBM-6660-01A	0.112766527
GBM	GBM-6661-01B	0.129088696
GBM	GBM-6662-01A	0.421481801
GBM	GBM-6663-01A	0.202316523
GBM	GBM-6664-01A	0.262412979
GBM	GBM-5910-01A	0.082714912
GBM	GBM-5911-01A	0.185198651
GBM	GBM-5896-01A	0.087109135
GBM	GBM-A56R-01A	0.041353586
GBM	GBM-A6KA-01A	0.286602231
GBM	GBM-A6KB-01A	0.165185901
GBM	GBM-A6KC-01A	0.141737172
HNSC	HNSC-AA8J-01A	0.348888719
HNSC	HNSC-4074-01A	0.217916472
HNSC	HNSC-4075-01A	0.22916245
HNSC	HNSC-4076-01A	0.077182429
HNSC	HNSC-4077-01B	0.219421481
HNSC	HNSC-4078-01A	0.058146823
HNSC	HNSC-5149-01A	0.317264311
HNSC	HNSC-5151-01A	0.43253796
HNSC	HNSC-5152-01A	0.400323657
HNSC	HNSC-5153-01A	0.192965746
HNSC	HNSC-5555-01A	0.260293503
HNSC	HNSC-5556-01A	0.522237103
HNSC	HNSC-5557-01A	0.609592567
HNSC	HNSC-5558-01A	0.419550483
HNSC	HNSC-5559-01A	0.26018771
HNSC	HNSC-6868-01B	0.162912704
HNSC	HNSC-6869-01A	0.196584391
HNSC	HNSC-6870-01A	0.403199551
HNSC	HNSC-6871-01A	0.110910757
HNSC	HNSC-6872-01A	0.191836898
HNSC	HNSC-6873-01A	0.274381302
HNSC	HNSC-7269-01A	0.116625057
HNSC	HNSC-A4IF-01A	0.319313525
HNSC	HNSC-A4IG-01A	0.325249375
HNSC	HNSC-A4IH-01A	0.070224576
HNSC	HNSC-A4II-01A	0.562167451
HNSC	HNSC-A6D8-01A	0.211062712
HNSC	HNSC-A6DA-01A	0.413119896
HNSC	HNSC-A6DB-01A	0.41200414
HNSC	HNSC-A6DD-01A	0.445044847
HNSC	HNSC-A6DE-01A	0.267435995
HNSC	HNSC-A6DF-01A	0.444449687
HNSC	HNSC-A6DG-01A	0.586010602
HNSC	HNSC-A6DI-01A	0.234784811
HNSC	HNSC-A6DJ-01A	0.313156137
HNSC	HNSC-A6DL-01A	0.407979151
HNSC	HNSC-A8YP-01A	0.108357407
HNSC	HNSC-4217-01A	0.684992641
HNSC	HNSC-4223-01A	0.211681477
HNSC	HNSC-4224-01A	0.083494882
HNSC	HNSC-4225-01A	0.190496939
HNSC	HNSC-4227-01A	0.136176882
HNSC	HNSC-4228-01A	0.03677572
HNSC	HNSC-7861-01A	0.530728333
HNSC	HNSC-7862-01A	0.090269555
HNSC	HNSC-7863-01A	0.318744844
HNSC	HNSC-7864-01A	0.233365481
HNSC	HNSC-7866-01A	0.201097461
HNSC	HNSC-7870-01A	0.124429836
HNSC	HNSC-7871-01A	0.177696045
HNSC	HNSC-7872-01A	0.388697313
HNSC	HNSC-8596-01A	0.347897586
HNSC	HNSC-8601-01A	0.03469638
HNSC	HNSC-A5HU-01A	0.361594282
HNSC	HNSC-A5HY-01A	0.214288494
HNSC	HNSC-A5HZ-01A	0.2800619
HNSC	HNSC-A6UM-01A	0.124234787
HNSC	HNSC-A6UO-01A	0.148954394
HNSC	HNSC-A47Z-01A	0.150799447
HNSC	HNSC-A480-01A	0.374029494
HNSC	HNSC-4722-01A	0.392998077
HNSC	HNSC-4723-01A	0.32128719
HNSC	HNSC-4725-01A	0.162352402
HNSC	HNSC-4726-01A	0.345261391
HNSC	HNSC-4727-01A	0.351785659
HNSC	HNSC-4728-01A	0.39443306
HNSC	HNSC-4729-01A	0.388305227
HNSC	HNSC-4730-01A	0.335791553
HNSC	HNSC-4731-01A	0.214035467
HNSC	HNSC-4733-01A	0.677924548
HNSC	HNSC-4734-01A	0.336080552
HNSC	HNSC-4735-01A	0.22891892
HNSC	HNSC-4736-01A	0.417855548
HNSC	HNSC-4737-01A	0.205089003
HNSC	HNSC-4738-01A	0.341420988
HNSC	HNSC-4739-01A	0.418240406
HNSC	HNSC-4740-01A	0.434937238
HNSC	HNSC-4741-01A	0.111519301
HNSC	HNSC-4742-01A	0.347958697
HNSC	HNSC-5355-01A	0.340318127
HNSC	HNSC-5356-01A	0.306051461
HNSC	HNSC-5358-01A	0.575681307
HNSC	HNSC-5359-01A	0.530781093
HNSC	HNSC-5360-01A	0.339357153
HNSC	HNSC-5361-01A	0.222125888
HNSC	HNSC-5363-01A	0.356894773
HNSC	HNSC-5364-01A	0.319922322
HNSC	HNSC-5365-01A	0.368644003
HNSC	HNSC-5366-01A	0.356199604
HNSC	HNSC-5367-01A	0.280664529
HNSC	HNSC-5369-01A	0.614190321
HNSC	HNSC-5370-01A	0.361160516
HNSC	HNSC-5373-01A	0.312554199
HNSC	HNSC-5374-01A	0.347879025
HNSC	HNSC-6010-01A	0.248151937
HNSC	HNSC-6011-01A	0.152251402
HNSC	HNSC-6012-01A	0.308077469
HNSC	HNSC-6013-01A	0.38711583
HNSC	HNSC-6016-01A	0.248139873
HNSC	HNSC-6017-01A	0.644661619
HNSC	HNSC-6018-01A	0.44295775
HNSC	HNSC-6019-01A	0.305413252
HNSC	HNSC-6020-01A	0.406509007
HNSC	HNSC-6021-01A	0.282413666
HNSC	HNSC-6022-01A	0.345166234
HNSC	HNSC-6023-01A	0.414133292
HNSC	HNSC-6024-01A	0.091083129
HNSC	HNSC-6988-01A	0.068723181
HNSC	HNSC-6989-01A	0.231163408
HNSC	HNSC-6992-01A	0.161101633
HNSC	HNSC-6994-01A	0.154506203
HNSC	HNSC-6995-01A	0.372047758
HNSC	HNSC-6996-01A	0.366462711
HNSC	HNSC-6997-01A	0.09959837
HNSC	HNSC-6998-01A	0.219355956
HNSC	HNSC-A497-01A	0.23445045
HNSC	HNSC-A498-01A	0.274471203
HNSC	HNSC-A499-01A	0.368219869
HNSC	HNSC-A49A-01A	0.226643302
HNSC	HNSC-A49B-01A	0.22934905
HNSC	HNSC-A49C-01A	0.092602966
HNSC	HNSC-A63T-01A	0.350196885
HNSC	HNSC-A63U-01A	0.247697879
HNSC	HNSC-A63V-01A	0.399496284
HNSC	HNSC-A63W-01A	0.12467257
HNSC	HNSC-A63Y-01A	0.475176606
HNSC	HNSC-A640-01A	0.447646338
HNSC	HNSC-A641-01A	0.280143822
HNSC	HNSC-A642-01A	0.16488553
HNSC	HNSC-A6UY-01A	0.110324329
HNSC	HNSC-A6V1-01A	0.607137586
HNSC	HNSC-A6V3-01A	0.266709777
HNSC	HNSC-A6V6-01A	0.285581793
HNSC	HNSC-A6V7-01A	0.063432334
HNSC	HNSC-5323-01A	0.214139456
HNSC	HNSC-5324-01A	0.207493982
HNSC	HNSC-5325-01A	0.581116445
HNSC	HNSC-5326-01A	0.459167748
HNSC	HNSC-5327-01A	0.413350968
HNSC	HNSC-5329-01A	0.250395707
HNSC	HNSC-5330-01A	0.247757229
HNSC	HNSC-5331-01A	0.552807616
HNSC	HNSC-5332-01A	0.078971659
HNSC	HNSC-5333-01A	0.471573388
HNSC	HNSC-5334-01A	0.364611612
HNSC	HNSC-6218-01A	0.259978562
HNSC	HNSC-6219-01A	0.478044138
HNSC	HNSC-6220-01A	0.372434291
HNSC	HNSC-6221-01A	0.264139657
HNSC	HNSC-6222-01A	0.53493904
HNSC	HNSC-6223-01A	0.253616791
HNSC	HNSC-6224-01A	0.252708588
HNSC	HNSC-6225-01A	0.036727829
HNSC	HNSC-6227-01A	0.365807063
HNSC	HNSC-6228-01A	0.073580566
HNSC	HNSC-6229-01A	0.443554808
HNSC	HNSC-7063-01A	0.415842016
HNSC	HNSC-7064-01A	0.496530579
HNSC	HNSC-7065-01A	0.106894712
HNSC	HNSC-7067-01A	0.245815875
HNSC	HNSC-7068-01A	0.296267152
HNSC	HNSC-7069-01A	0.383536466
HNSC	HNSC-7071-01A	0.297695023
HNSC	HNSC-7072-01A	0.186488455
HNSC	HNSC-A4C6-01A	0.443413064
HNSC	HNSC-A4C7-01A	0.254606468
HNSC	HNSC-A4C9-01A	0.211424964
HNSC	HNSC-A4CA-01A	0.576179647
HNSC	HNSC-A4CB-01A	0.397211937
HNSC	HNSC-A4CD-01A	0.358251267
HNSC	HNSC-A4CE-01A	0.410433593
HNSC	HNSC-A4CG-01A	0.085411988
HNSC	HNSC-A4CH-01A	0.732647307
HNSC	HNSC-A4CI-01A	0.056234708
HNSC	HNSC-5243-01A	0.152363349
HNSC	HNSC-5247-01A	0.048853386
HNSC	HNSC-5248-01A	0.460198697
HNSC	HNSC-5249-01A	0.373320008
HNSC	HNSC-5250-01A	0.236998084
HNSC	HNSC-6467-01A	0.23461082
HNSC	HNSC-6470-01A	0.384678575
HNSC	HNSC-6471-01A	0.337351017
HNSC	HNSC-6472-01A	0.192606915
HNSC	HNSC-6473-01A	0.070101121
HNSC	HNSC-6474-01A	0.401125807
HNSC	HNSC-6477-01A	0.373097658
HNSC	HNSC-6478-01A	0.474234685
HNSC	HNSC-6480-01A	0.136653571
HNSC	HNSC-6481-01A	0.503625752
HNSC	HNSC-6482-01A	0.444462896
HNSC	HNSC-6484-01A	0.478716137
HNSC	HNSC-6487-01A	0.460019657
HNSC	HNSC-6488-01A	0.345921528
HNSC	HNSC-6491-01A	0.170832331
HNSC	HNSC-6492-01A	0.399603907
HNSC	HNSC-6493-01A	0.124073732
HNSC	HNSC-7364-01A	0.275244667
HNSC	HNSC-7365-01A	0.150833429
HNSC	HNSC-7367-01A	0.288546105
HNSC	HNSC-7368-01A	0.21191863
HNSC	HNSC-7369-01A	0.303262833
HNSC	HNSC-7370-01A	0.13969603
HNSC	HNSC-7371-01A	0.427481342
HNSC	HNSC-7372-01A	0.281033708
HNSC	HNSC-7373-01A	0.31611742
HNSC	HNSC-7374-01A	0.288544808
HNSC	HNSC-7376-01A	0.528943669
HNSC	HNSC-7377-01A	0.471695127
HNSC	HNSC-7379-01A	0.367258528
HNSC	HNSC-7380-01A	0.286325629
HNSC	HNSC-7382-01A	0.507337934
HNSC	HNSC-7383-01A	0.345077977
HNSC	HNSC-7385-01A	0.398572897
HNSC	HNSC-7386-01A	0.388099399
HNSC	HNSC-7388-01A	0.431645121
HNSC	HNSC-7389-01A	0.322593689
HNSC	HNSC-7390-01A	0.271189208
HNSC	HNSC-7391-01A	0.509979597
HNSC	HNSC-7392-01A	0.588491406
HNSC	HNSC-7393-01A	0.436676225
HNSC	HNSC-7394-01A	0.571049992
HNSC	HNSC-7395-01A	0.572411215
HNSC	HNSC-7397-01A	0.375393341
HNSC	HNSC-7398-01A	0.128095119
HNSC	HNSC-7399-01A	0.348935168
HNSC	HNSC-7401-01A	0.307815779
HNSC	HNSC-7402-01A	0.260496432
HNSC	HNSC-7404-01A	0.389871848
HNSC	HNSC-5430-01A	0.182367395
HNSC	HNSC-5431-01A	0.426175008
HNSC	HNSC-5432-01A	0.179282512
HNSC	HNSC-5434-01A	0.155646965
HNSC	HNSC-5435-01A	0.068511328
HNSC	HNSC-5436-01A	0.220941777
HNSC	HNSC-5439-01A	0.296703881
HNSC	HNSC-5440-01A	0.075697348
HNSC	HNSC-5441-01A	0.272655142
HNSC	HNSC-5442-01A	0.084086219
HNSC	HNSC-5443-01A	0.323939267
HNSC	HNSC-5444-01A	0.299649623
HNSC	HNSC-5966-01A	0.360564318
HNSC	HNSC-5970-01A	0.266994172
HNSC	HNSC-5971-01A	0.547926937
HNSC	HNSC-5973-01A	0.172602492
HNSC	HNSC-5976-01A	0.26021193
HNSC	HNSC-5977-01A	0.11373448
HNSC	HNSC-5978-01A	0.274498947
HNSC	HNSC-5979-01A	0.06526438
HNSC	HNSC-6003-01A	0.171334845
HNSC	HNSC-6433-01A	0.249581691
HNSC	HNSC-6436-01A	0.387449083
HNSC	HNSC-6441-01A	0.058163676
HNSC	HNSC-6933-01A	0.28039262
HNSC	HNSC-6934-01A	0.332417035
HNSC	HNSC-6935-01A	0.081235124
HNSC	HNSC-6936-01A	0.274816657
HNSC	HNSC-6937-01A	0.297130822
HNSC	HNSC-6938-01A	0.551343762
HNSC	HNSC-6939-01A	0.331799096
HNSC	HNSC-6940-01A	0.116591671
HNSC	HNSC-6941-01A	0.202879539
HNSC	HNSC-6942-01A	0.379195129
HNSC	HNSC-6943-01A	0.550712088
HNSC	HNSC-6945-01A	0.272472129
HNSC	HNSC-6948-01A	0.120722802
HNSC	HNSC-6950-01A	0.240288396
HNSC	HNSC-6951-01A	0.098741139
HNSC	HNSC-6952-01A	0.314658291
HNSC	HNSC-6953-01A	0.423650209
HNSC	HNSC-6954-01A	0.31117573
HNSC	HNSC-6955-01A	0.400408644
HNSC	HNSC-6956-01A	0.120084447
HNSC	HNSC-6959-01A	0.286581762
HNSC	HNSC-6960-01A	0.311791716
HNSC	HNSC-6961-01A	0.312662615
HNSC	HNSC-6962-01A	0.162820654
HNSC	HNSC-7089-01A	0.258895517
HNSC	HNSC-7090-01A	0.351136554
HNSC	HNSC-7091-01A	0.239067068
HNSC	HNSC-7095-01A	0.28821155
HNSC	HNSC-7097-01A	0.272319825
HNSC	HNSC-7099-01A	0.31774354
HNSC	HNSC-7100-01A	0.291161447
HNSC	HNSC-7101-01A	0.317115114
HNSC	HNSC-7102-01A	0.243740275
HNSC	HNSC-7103-01A	0.107470857
HNSC	HNSC-7104-01A	0.263641452
HNSC	HNSC-7177-01A	0.113906156
HNSC	HNSC-7178-01A	0.308919018
HNSC	HNSC-7180-01A	0.333478679
HNSC	HNSC-7183-01A	0.232974053
HNSC	HNSC-7235-01A	0.217683865
HNSC	HNSC-7236-01A	0.328088555
HNSC	HNSC-7238-01A	0.553522464
HNSC	HNSC-7242-01A	0.31553001
HNSC	HNSC-7243-01A	0.119733375
HNSC	HNSC-7245-01A	0.132666499
HNSC	HNSC-7247-01A	0.168788405
HNSC	HNSC-7248-01A	0.424486422
HNSC	HNSC-7250-01A	0.250399677
HNSC	HNSC-7252-01A	0.364068136
HNSC	HNSC-7253-01A	0.189228922
HNSC	HNSC-7254-01A	0.332934692
HNSC	HNSC-7255-01A	0.095292188
HNSC	HNSC-7261-01A	0.255192129
HNSC	HNSC-7263-01A	0.279192477
HNSC	HNSC-7406-01A	0.229041448
HNSC	HNSC-7407-01A	0.320994314
HNSC	HNSC-7409-01A	0.173659558
HNSC	HNSC-7410-01A	0.651982459
HNSC	HNSC-7411-01A	0.375647556
HNSC	HNSC-7413-01A	0.353212167
HNSC	HNSC-7414-01A	0.080038784
HNSC	HNSC-7415-01A	0.23591451
HNSC	HNSC-7416-01A	0.139018387
HNSC	HNSC-7418-01A	0.19804306
HNSC	HNSC-7421-01A	0.176271407
HNSC	HNSC-7422-01A	0.422794035
HNSC	HNSC-7423-01A	0.187564119
HNSC	HNSC-7424-01A	0.266046932
HNSC	HNSC-7425-01A	0.341738919
HNSC	HNSC-7427-01A	0.399982844
HNSC	HNSC-7428-01A	0.276841813
HNSC	HNSC-7429-01A	0.293210207
HNSC	HNSC-7430-01A	0.105700765
HNSC	HNSC-7432-01A	0.271878729
HNSC	HNSC-7433-01A	0.48827275
HNSC	HNSC-7434-01A	0.133889929
HNSC	HNSC-7435-01A	0.256963484
HNSC	HNSC-7437-01A	0.191296354
HNSC	HNSC-7438-01A	0.344885962
HNSC	HNSC-7440-01A	0.353712807
HNSC	HNSC-7446-01A	0.066385137
HNSC	HNSC-7568-01A	0.494920059
HNSC	HNSC-A45O-01A	0.640089608
HNSC	HNSC-A45P-01A	0.471944116
HNSC	HNSC-A45Q-01A	0.288101347
HNSC	HNSC-A45R-01A	0.281146699
HNSC	HNSC-A45T-01A	0.665792808
HNSC	HNSC-A45U-01A	0.341520993
HNSC	HNSC-A45V-01A	0.39726744
HNSC	HNSC-A45W-01A	0.435219325
HNSC	HNSC-A45X-01A	0.403317671
HNSC	HNSC-A45Y-01A	0.481862754
HNSC	HNSC-A45Z-01A	0.462882627
HNSC	HNSC-A460-01A	0.418697255
HNSC	HNSC-A461-01A	0.420199057
HNSC	HNSC-A463-01A	0.269908278
HNSC	HNSC-A464-01A	0.328564272
HNSC	HNSC-A465-01A	0.305782358
HNSC	HNSC-A468-01A	0.509699503
HNSC	HNSC-A6JD-01A	0.250780094
HNSC	HNSC-A6JE-01A	0.24371192
HNSC	HNSC-A6JM-01A	0.198508941
HNSC	HNSC-A6JN-01A	0.342290641
HNSC	HNSC-A6JO-01B	0.465741956
HNSC	HNSC-A6JT-01A	0.29565383
HNSC	HNSC-A6JU-01A	0.313114244
HNSC	HNSC-A6JY-01A	0.330748677
HNSC	HNSC-A6JZ-01A	0.451286515
HNSC	HNSC-A6K0-01B	0.408469075
HNSC	HNSC-A6K1-01A	0.256949613
HNSC	HNSC-A6K2-01A	0.455372933
HNSC	HNSC-7082-01A	0.177381947
HNSC	HNSC-7085-01A	0.571293705
HNSC	HNSC-7086-01A	0.178878788
HNSC	HNSC-7219-01A	0.309613401
HNSC	HNSC-A4AQ-01A	0.262752253
HNSC	HNSC-6515-01A	0.540827807
HNSC	HNSC-6516-01A	0.271650557
HNSC	HNSC-6517-01A	0.382396063
HNSC	HNSC-6823-01A	0.260676483
HNSC	HNSC-6824-01A	0.369028621
HNSC	HNSC-6825-01A	0.442994432
HNSC	HNSC-6826-01A	0.348830904
HNSC	HNSC-6827-01A	0.060148365
HNSC	HNSC-8568-01A	0.360424094
HNSC	HNSC-8569-01A	0.277215214
HNSC	HNSC-A4Z9-01A	0.30162388
HNSC	HNSC-A4ZB-01A	0.370998459
HNSC	HNSC-A6EK-01A	0.428114039
HNSC	HNSC-A6EM-01A	0.423096206
HNSC	HNSC-A6EN-01A	0.393261551
HNSC	HNSC-A6EO-01A	0.196742133
HNSC	HNSC-A6EP-01A	0.04705817
HNSC	HNSC-A6EQ-01A	0.300127059
HNSC	HNSC-A6ES-01A	0.237453526
HNSC	HNSC-A74Q-01A	0.245858205
HNSC	HNSC-5624-01A	0.344363349
HNSC	HNSC-5625-01A	0.326881209
HNSC	HNSC-5629-01A	0.185600911
HNSC	HNSC-5630-01A	0.395928504
HNSC	HNSC-5631-01A	0.128954574
HNSC	HNSC-7588-01A	0.208166085
HNSC	HNSC-7589-01A	0.14478758
HNSC	HNSC-7590-01A	0.363926276
HNSC	HNSC-7591-01A	0.226464385
HNSC	HNSC-7592-01A	0.294203472
